standardized,pEC50
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(C3=CC=CC=C3Cl)O2)C(=O)N1,6.698970004
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(C3=NC=CN=C3)O2)C(=O)N1,6.698970004
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(C3(C4=CC=CC=C4)CC3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(C3CC3)O2)C(=O)N1,6.698970004
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(C(C)(C)C3=CC=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(COC3=CC=CC=C3)O2)C(=O)N1,7.259637311
C=CCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=CC=C3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(C3=NNC(C)=C3)O2)C(=O)N1,6.698970004
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NOC4=CC=CC=C34)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NC=CN=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CN=CN=C3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC(Cl)=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(C(F)(F)C3=CC=CC=C3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NC4=CC=CC=C4O3)O2)C(=O)N1,8.259637311
C=CCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NOC4=CC=CC=C34)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CCC3=NC=CN3C)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CN=C(Cl)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=C(F)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=C(C)NN=C3C)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=C(C#N)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC(F)=C(F)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NON=C3C)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(COC3=CC=C(F)C=C3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=C4C=CC=CC4=NN3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(C(OC)C3=CC=CC=C3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC(OC)=C(F)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CN=CS3)O2)C(=O)N1,6.698970004
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC(C)=NO3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CCC3=NC4=CC=CC=C4N3C)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC(Cl)=NC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(C3NCCC4=CC=CC=C43)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NN(C)N=N3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NC(C4=CC=CC=C4)=NN3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3CCCCC3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3CCOCC3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CCC3=NC=CS3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CCC3=NC(C4=CC=CC=C4)=NO3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CN(C4=CC=CC=C4)N=C3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CSC(C)=N3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CCC3=NC=CC=N3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(C(C3=CC=C(F)C=C3)N(C)C)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=C(Cl)C=C3)O2)C(=O)N1,8.259637311
COC1=C(C2=C(C3CC3)NC(=O)C(C3=NN=C(CC4=NOC5=CC=CC=C45)O3)=C2O)C(OC)=CC=C1,7.259637311
COC1=C(C2=C(C3CC3)NC(=O)C(C3=NN=C(CC4=CC=C(Cl)C=C4)O3)=C2O)C(OC)=CC=C1,7.259637311
COC1=CC=CC(OC)=C1C1=C(C2CC2)NC(=O)C(C2=NN=C(CC3=CSC(C)=N3)O2)=C1O,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)OCC)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3C(=O)CN(C)C3=O)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC(F)=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3CCCCC3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CN(C)N=C3)O2)C(=O)N1,6.698970004
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3CCCC3=O)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CSC(C)=N3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NC(CC4=CC=CC=C4)=NO3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NC(C4CC4)=NO3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CN=C(Cl)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NC(C4=CC=CC=C4)=NO3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3C(=O)CCC3=O)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3C(=O)CNC3=O)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3C=CC=CC3=O)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3C=CN=C3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3CCOC3=O)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3CCOCC3=O)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)OC(C)(C)C)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3C=CC=CC3=O)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)OC(C)(C)C)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN(C)C(=O)OC(C)(C)C)O2)C(=O)N1,7.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC(F)=C(Cl)C=C3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=C(F)C=C(Cl)C=C3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NC=C(F)C=C3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3C=CN=C3)O2)C(=O)N1,7.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC(F)=C(C)C=C3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NC=C(Cl)C=C3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3C=CC(C4=CC=CC=C4)=N3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3C=CC(C(F)(F)F)=N3)O2)C(=O)N1,7.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CN(C)N=C3)O2)C(=O)N1,7.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CN=C(F)C=C3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=C4C=CC=CC4=NN3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3N=CC4=CC=CC=C43)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=C(F)C=C3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN3C=CC4=CC=CC=C43)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=CC=CC=C2)C(O)=C(C2=NN=C(CC3=NOC4=CC=CC=C34)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=CC(OC)=CC=C2)C(O)=C(C2=NN=C(CC3=CC(F)=C(F)C=C3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=CC=CC(CC)=C2)C(O)=C(C2=NN=C(CC3=CC(F)=C(F)C=C3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=CC=CC(CO)=C2)C(O)=C(C2=NN=C(CC3=CC(F)=C(F)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=CCCCC2)C(O)=C(C2=NN=C(CC3=CC(F)=C(F)C=C3)O2)C(=O)N1,7.259637311
CCCCC1NC(=O)C(C2=NN=C(CC3=CSC(C)=N3)O2)C(O)C1C1=CC(OC)=CC=C1,7.259637311
CCCCC1=C(C2=CC(C(C)C)=CC=C2)C(O)=C(C2=NN=C(CC3=CC(F)=C(F)C=C3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=CC=CC(COC)=C2)C(O)=C(C2=NN=C(CC3=CC(F)=C(F)C=C3)O2)C(=O)N1,7.259637311
CCCCC1NC(=O)C(C2=NN=C(CC3=CSC(C)=N3)O2)C(O)C1C1=CC=CC(CC)=C1,8.259637311
CCCCC1NC(=O)C(C2=NN=C(CC3=CSC(C)=N3)O2)C(O)C1C1=CC(C(=O)NC(C)C)=CC=C1,8.259637311
CCCCC1NC(=O)C(C2=NN=C(CC3=CSC(C)=N3)O2)C(O)C1C1=CC(C(C)C)=CC=C1,8.259637311
CCCCC1NC(=O)C(C2=NN=C(CC3=CSC(C)=N3)O2)C(O)C1C1=CC=CC(C2CC2)=C1,7.259637311
CCCCC1NC(=O)C(C2=NN=C(CC3=CSC(C)=N3)O2)C(O)C1C1=CC(N2CCCC2)=CC=C1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN(C)C(=O)C3=CC=CC=N3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)COC)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN(C)C(=O)C3=CC=NC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)C3=CN=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)C3=CC(Cl)=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)C3=CC=C(Cl)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)C3=CC=NC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN(C)C(=O)C3=CN=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)CC3=CC=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)C(C)(C)C)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)C3=CC=CC=N3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN(C)C(=O)C(C)(C)C)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)C3=CC=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CN(C)C(=O)C3=CC=CC=C3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)C3=CC=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)CC(C)C)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(C)=O)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)C(F)(F)F)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC3=CC=CC=N3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NC)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(N)=O)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NC(C)C)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)N(C)C)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NC3=CC=C(OC)C=C3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)N3CCNC(=O)C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)N3CCN(C)CC3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC3=CC=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NC3CC3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCCC)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCCF)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC(F)F)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC(F)(F)F)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCCOC)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)N3CCCC3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)N3CCCCC3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)N3CCOCC3)O2)C(=O)N1,8.259637311
CCCCNC(=O)CC1=NN=C(C2=C(O)C(C3=C(OC)C=CC=C3OC)=C(CCCC)NC2=O)O1,8.259637311
CCCCCNC(=O)CC1=NN=C(C2=C(O)C(C3=C(OC)C=CC=C3OC)=C(CCCC)NC2=O)O1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)N3CC(F)C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)N3CC(F)(F)C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NC3=NC=CS3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NC(CC3=CC=C(Cl)C=C3)=NO2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NN=C(CC4=CC=CC=C4)O3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=C(F)C=C2OC)C(O)=C(C2=NN=C(CC3=NOC4=CC=CC=C34)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=C(F)C=C2OC)C(O)=C(C2=NN=C(CC3=CC=C(Cl)C=C3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=C(F)C=C2OC)C(O)=C(C2=NN=C(CN3CCCC3=O)O2)C(=O)N1,7.259637311
CCOCC1=C(C2=C(OC)C=C(F)C=C2OC)C(O)=C(C2=NN=C(CC3=CN=C(Cl)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(C)C=C(C)C=C2C)C(O)=C(C2=NN=C(CC3=NOC4=CC=CC=C34)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(CC)C=CC=C2CC)C(O)=C(C2=NN=C(CC3=NOC4=CC=CC=C34)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NC=C(Cl)C=C3)S2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)C3=CC=CC=N3)S2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=C(F)C=C(Cl)C=N3)O2)C(=O)N1,7.259637311
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=C(F)C=C(Cl)C=N3)O2)C(=O)N1,8.259637311
COCCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NC=C(Cl)C=C3)O2)C(=O)N1,8.259637311
COCCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CNC3=CC=CC=C3)O2)C(=O)N1,7.259637311
COCCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=C(Cl)C=C3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC(OC)=C2)C(O)=C(C2=NN=C(CNC(=O)C3=CC=CC=C3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=CC=CC=C2OC)C(O)=C(C2=NN=C(CC3=NOC4=CC=CC=C34)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=CC=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=C(Cl)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C(OC)=CC=C2)C(O)=C(C2=NN=C(CNC(=O)C3=CC=CC=C3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=CC=CC=C2OC)C(O)=C(C2=NN=C(CNC(=O)C3=CC=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NC3=CN=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC3=NC4=CC=CC=C4S3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC3=CN=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC3=NC=CO3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCCC3=CC=C(S(N)(=O)=O)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCCC3=CC=CC=C3Cl)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCCC3=CC=C(Cl)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)N(C)CC3=CC=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)N(C)CCC3=CC=CC=C3)O2)C(=O)N1,8.259637311
C#CCNC(=O)CC1=NN=C(C2=C(O)C(C3=C(OC)C=CC=C3OC)=C(CCCC)NC2=O)O1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NC3=NNC(C)=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC3=CC=CC=C3C)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC3=CC=CC=C3Cl)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC3=CC=C(Cl)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC3=CC=NC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC3=CC=C(OC)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC3=CC=C(N(C)C)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC3=CC(C(C)C)=NO3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC(=O)NCC3=CC=C(S(N)(=O)=O)C=C3)O2)C(=O)N1,7.259637311
CCOCC1=C(C2=C(O)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=NC=C(Cl)C=C3)O2)C(=O)N1,8.259637311
CCOCC1=C(C2=C(O)C=CC=C2O)C(O)=C(C2=NN=C(CC3=NC=C(Cl)C=C3)O2)C(=O)N1,7.259637311
COC1=NC=NC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)C=N2)=NN=C1C1CC1,7.251811973
COC1=NC=NC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)C=N2)=NN=C1C1CCC1,7.677780705
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)C=N2)=NN=C1C1CCCC1,8.958607315
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2CC2(C)C)N1C1CCOCC1,6.075720714
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1CC1(C)C,9.537602002
COC1=NC=NC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(F)C=N2)=NN=C1C1CCC1,7.966576245
COC1=NC=NC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=C2)=NN=C1C1CCC1,8.698970004
